Number of combinations considered: 1330
3 Descriptors | Sum of Descriptor Correlation | R2 | MAE
['q_M', 'n_d_el_adjacent', '5th', 0.03, 0.63611, 0.452]
['bulk_metal_oxidation_state', 'en_pauling', '1st', 2.03, 0.63591, 0.43]
['bandgap', 'n_d_el_active', '2nd', 0.72, 0.63585, 0.403]
['Z_val_bulk', 'bandgap', '2nd', 0.41, 0.6358, 0.4]
['bandgap', 'n_d_el_adjacent', '3rd', 0.65, 0.63579, 0.417]
['q_O', 'adjacent_site_oxidation_state', '1st', 0.15, 0.63564, 0.425]
['active_site_oxidation_state', 'en_pauling', '5th', 0.03, 0.63506, 0.421]
['bandgap', 'n_d_el_adjacent', 'atomic_radius', 0.56, 0.63476, 0.405]
['q_M', 'q_O', '1st', 0.31, 0.63472, 0.42]
['q_O', 'en_pauling', '5th', 0.03, 0.63358, 0.417]
['q_O', 'active_site_oxidation_state', '1st', 0.33, 0.63315, 0.421]
['q_O', 'bulk_metal_oxidation_state', '1st', 0.79, 0.63289, 0.422]
['magmom', '2nd', '3rd', 1.13, 0.63285, 0.376]
['Z_val_bulk', 'bandgap', 'atomic_radius', 0.24, 0.63269, 0.41]
['magmom', 'bulk_metal_oxidation_state', 'en_pauling', 1.25, 0.6325, 0.438]
['d_MM', 'en_pauling', '1st', 0.87, 0.6324, 0.461]
['bandgap', 'atomic_radius', 'en_pauling', 0.86, 0.6317, 0.408]
['d_MM', 'adjacent_site_oxidation_state', '1st', 0.85, 0.63042, 0.448]
['bandgap', 'n_d_el_active', 'atomic_radius', 0.58, 0.63029, 0.411]
['Z_val_bulk', 'q_M', 'n_d_el_adjacent', 0.59, 0.63019, 0.441]
['d_MM', 'bulk_metal_oxidation_state', '1st', 1.09, 0.62996, 0.44]
['q_M', 'atomic_radius', '5th', 0.43, 0.62946, 0.429]
['Z_val_bulk', 'q_M', '1st', 0.27, 0.62912, 0.442]
['n_d_el_adjacent', 'atomic_radius', '1st', 1.63, 0.62882, 0.454]
['q_M', 'magmom', 'atomic_radius', 1.19, 0.62854, 0.424]
['q_M', '1st', '5th', 0.13, 0.62807, 0.417]
['q_M', 'd_MM', '1st', 1.08, 0.62748, 0.452]
['bandgap', 'd_MM', '1st', 0.41, 0.62742, 0.452]
['d_MM', 'en_pauling', '5th', 0.24, 0.62685, 0.424]
['magmom', 'atomic_radius', '1st', 0.81, 0.62583, 0.461]
['d_MO', 'adjacent_site_oxidation_state', 'en_pauling', 0.89, 0.62529, 0.442]
['bulk_metal_oxidation_state', 'en_pauling', '5th', 0.77, 0.62511, 0.425]
['q_O', 'd_MO', 'adjacent_site_oxidation_state', 1.25, 0.62421, 0.43]
['bandgap', 'magmom', 'atomic_radius', 0.52, 0.6219, 0.418]
['magmom', '3rd', '5th', 0.26, 0.62179, 0.406]
['bandgap', 'atomic_radius', '5th', 0.32, 0.62172, 0.42]
['n_d_el_active', 'atomic_radius', '2nd', 2.08, 0.62071, 0.42]
['magmom', 'd_MM', 'adjacent_site_oxidation_state', 2.32, 0.62064, 0.416]
['q_M', 'atomic_radius', 'en_pauling', 1.13, 0.61955, 0.428]
['n_d_el_adjacent', '3rd', '5th', 0.69, 0.61924, 0.411]
['Z_val_bulk', '3rd', '5th', 0.37, 0.61903, 0.411]
['atomic_radius', 'en_pauling', '2nd', 2.25, 0.61887, 0.407]
['Z_val_bulk', '1st', '5th', 0.2, 0.61873, 0.441]
['n_d_el_adjacent', '1st', '5th', 0.65, 0.61866, 0.441]
['n_d_el_active', '3rd', '5th', 0.67, 0.61861, 0.411]
['n_d_el_active', '1st', '5th', 0.63, 0.61809, 0.441]
['n_d_el_active', 'n_d_el_adjacent', '2nd', 2.32, 0.61659, 0.405]
['Z_val_bulk', 'atomic_radius', '2nd', 1.33, 0.61611, 0.42]
['q_M', 'bulk_metal_oxidation_state', '1st', 1.05, 0.61573, 0.427]
['d_MO', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.89, 0.61555, 0.445]
['atomic_radius', '2nd', '5th', 1.1, 0.61513, 0.412]
['d_MM', 'd_MO', 'adjacent_site_oxidation_state', 2.36, 0.61387, 0.454]
['Z_val_bulk', 'n_d_el_adjacent', '2nd', 1.57, 0.61341, 0.403]
['q_M', 'active_site_oxidation_state', '1st', 0.85, 0.611, 0.415]
['n_d_el_adjacent', 'atomic_radius', '2nd', 2.02, 0.61075, 0.426]
['q_M', 'd_MO', 'adjacent_site_oxidation_state', 2.3, 0.61074, 0.455]
['bandgap', 'd_MO', 'adjacent_site_oxidation_state', 1.23, 0.61022, 0.457]
['bandgap', 'active_site_oxidation_state', '1st', 0.1, 0.61017, 0.404]
['en_pauling', '2nd', '5th', 0.75, 0.60937, 0.401]
['magmom', 'atomic_radius', '2nd', 1.26, 0.60919, 0.428]
['n_d_el_active', '2nd', '5th', 0.76, 0.60758, 0.386]
['Z_val_bulk', '2nd', '5th', 0.42, 0.60602, 0.385]
['n_d_el_adjacent', '2nd', '5th', 0.74, 0.60581, 0.389]
['magmom', '2nd', '5th', 0.31, 0.60562, 0.386]
['q_O', 'magmom', 'active_site_oxidation_state', 0.85, 0.60429, 0.413]
['n_d_el_active', 'n_d_el_adjacent', 'atomic_radius', 2.09, 0.60419, 0.454]
['active_site_oxidation_state', 'bulk_metal_oxidation_state', '1st', 0.74, 0.60373, 0.414]
['q_M', 'n_d_el_active', '5th', 0.03, 0.60211, 0.464]
['Z_val_bulk', 'n_d_el_adjacent', 'atomic_radius', 1.32, 0.60163, 0.443]
['magmom', 'active_site_oxidation_state', '1st', 0.63, 0.60136, 0.412]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', '1st', 0.75, 0.60132, 0.411]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 'en_pauling', 0.76, 0.60098, 0.416]
['bandgap', 'bulk_metal_oxidation_state', '1st', 0.76, 0.60098, 0.433]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', '1st', 0.73, 0.60091, 0.425]
['Z_val_bulk', 'n_d_el_active', '2nd', 1.61, 0.59871, 0.421]
['magmom', 'bulk_metal_oxidation_state', '1st', 1.13, 0.59791, 0.417]
['q_M', 'n_d_el_active', 'en_pauling', 0.83, 0.5974, 0.441]
['q_M', 'n_d_el_adjacent', '1st', 0.75, 0.59715, 0.453]
['magmom', 'n_d_el_active', '2nd', 0.95, 0.59666, 0.397]
['d_MM', 'active_site_oxidation_state', 'adjacent_site_oxidation_state', 2.07, 0.59536, 0.436]
['q_M', 'magmom', 'n_d_el_active', 0.81, 0.59405, 0.455]
['atomic_radius', 'en_pauling', '5th', 0.99, 0.59342, 0.451]
['n_d_el_active', 'en_pauling', '2nd', 2.02, 0.59292, 0.408]
['q_M', 'n_d_el_active', 'n_d_el_adjacent', 0.97, 0.59262, 0.465]
['adjacent_site_oxidation_state', 'en_pauling', '1st', 0.55, 0.59259, 0.481]
['Z_val_bulk', 'magmom', '2nd', 0.57, 0.59211, 0.392]
['magmom', 'atomic_radius', 'en_pauling', 1.24, 0.59048, 0.455]
['Z_val_bulk', 'n_d_el_active', '3rd', 1.48, 0.59046, 0.424]
['n_d_el_active', 'n_d_el_adjacent', '3rd', 2.2, 0.59045, 0.422]
['Z_val_bulk', 'n_d_el_adjacent', '3rd', 1.5, 0.58887, 0.417]
['magmom', 'n_d_el_active', '3rd', 0.83, 0.58872, 0.421]
['Z_val_bulk', 'magmom', '3rd', 0.5, 0.58825, 0.421]
['d_MM', 'adjacent_site_oxidation_state', '5th', 0.76, 0.58821, 0.421]
['magmom', 'n_d_el_adjacent', '3rd', 0.84, 0.58805, 0.421]
['Z_val_bulk', 'en_pauling', '2nd', 1.33, 0.58792, 0.405]
['n_d_el_adjacent', 'atomic_radius', 'en_pauling', 1.91, 0.58703, 0.448]
['magmom', 'n_d_el_adjacent', '2nd', 0.9, 0.58677, 0.392]
['q_O', 'd_MM', 'adjacent_site_oxidation_state', 0.91, 0.58669, 0.432]
['Z_val_bulk', 'n_d_el_active', 'atomic_radius', 1.35, 0.58565, 0.465]
['d_MO', 'active_site_oxidation_state', 'en_pauling', 0.9, 0.58452, 0.459]
['magmom', 'en_pauling', '2nd', 1.14, 0.5845, 0.404]
['magmom', 'd_MM', 'bulk_metal_oxidation_state', 1.44, 0.58427, 0.433]
['bandgap', 'active_site_oxidation_state', 'en_pauling', 0.19, 0.58387, 0.459]
['Z_val_bulk', 'atomic_radius', 'en_pauling', 1.28, 0.58262, 0.455]
['n_d_el_adjacent', 'en_pauling', '2nd', 1.94, 0.58246, 0.405]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', 'en_pauling', 0.76, 0.58189, 0.446]
['magmom', 'n_d_el_adjacent', 'atomic_radius', 0.8, 0.58158, 0.471]
['d_MM', 'active_site_oxidation_state', 'en_pauling', 0.8, 0.58095, 0.458]
['n_d_el_active', 'atomic_radius', 'en_pauling', 1.99, 0.58052, 0.458]
['q_M', 'd_MO', '5th', 0.81, 0.58032, 0.453]
['n_d_el_adjacent', 'atomic_radius', '5th', 0.77, 0.57913, 0.463]
['Z_val_bulk', 'magmom', 'atomic_radius', 0.44, 0.5782, 0.474]
['magmom', 'atomic_radius', '5th', 0.47, 0.57768, 0.473]
['magmom', 'n_d_el_active', 'atomic_radius', 0.85, 0.57748, 0.475]
['q_O', 'd_MO', 'en_pauling', 0.26, 0.57679, 0.478]
['d_MM', 'd_MO', 'en_pauling', 0.98, 0.57612, 0.478]
['Z_val_bulk', 'atomic_radius', '5th', 0.43, 0.57571, 0.47]
['n_d_el_active', 'atomic_radius', '5th', 0.8, 0.57496, 0.472]
['magmom', 'd_MO', 'active_site_oxidation_state', 2.05, 0.57456, 0.453]
['d_MO', 'active_site_oxidation_state', 'bulk_metal_oxidation_state', 0.91, 0.57446, 0.483]
['bandgap', 'd_MO', 'en_pauling', 0.23, 0.57423, 0.49]
['d_MO', 'bulk_metal_oxidation_state', '5th', 0.05, 0.57394, 0.455]
['q_M', 'd_MO', 'en_pauling', 0.94, 0.57383, 0.486]
['d_MO', 'bulk_metal_oxidation_state', 'en_pauling', 0.77, 0.57368, 0.487]
['magmom', 'adjacent_site_oxidation_state', 'en_pauling', 0.89, 0.57357, 0.473]
['Z_val_bulk', 'bandgap', '5th', 0.16, 0.57295, 0.428]
['adjacent_site_oxidation_state', 'en_pauling', '5th', 0.02, 0.57221, 0.467]
['q_O', 'bandgap', 'en_pauling', 0.18, 0.57179, 0.482]
['q_M', 'q_O', 'en_pauling', 0.37, 0.5715, 0.459]
['q_O', 'adjacent_site_oxidation_state', 'en_pauling', 0.14, 0.5705, 0.446]
['q_O', 'd_MM', 'en_pauling', 0.28, 0.57029, 0.478]
['q_O', 'active_site_oxidation_state', 'en_pauling', 0.31, 0.56953, 0.449]
['bandgap', 'n_d_el_active', '5th', 0.1, 0.56925, 0.425]
['q_O', 'magmom', 'bulk_metal_oxidation_state', 0.36, 0.56818, 0.429]
['q_M', 'adjacent_site_oxidation_state', '1st', 0.76, 0.56752, 0.461]
['active_site_oxidation_state', 'bulk_metal_oxidation_state', 'en_pauling', 0.76, 0.56745, 0.448]
['q_M', 'active_site_oxidation_state', 'en_pauling', 0.92, 0.56728, 0.448]
['d_MM', 'adjacent_site_oxidation_state', 'en_pauling', 0.93, 0.56723, 0.49]
['magmom', 'adjacent_site_oxidation_state', '1st', 0.79, 0.56678, 0.437]
['bandgap', 'adjacent_site_oxidation_state', '1st', 0.22, 0.56425, 0.445]
['q_O', 'bulk_metal_oxidation_state', 'en_pauling', 0.81, 0.56369, 0.466]
['q_M', 'n_d_el_active', '1st', 0.73, 0.56366, 0.472]
['d_MM', 'bulk_metal_oxidation_state', 'en_pauling', 1.2, 0.56296, 0.485]
['bandgap', 'bulk_metal_oxidation_state', 'en_pauling', 0.87, 0.56286, 0.484]
['q_M', 'q_O', 'magmom', 1.02, 0.56229, 0.43]
['q_M', 'd_MM', '5th', 0.9, 0.56201, 0.46]
['q_O', 'magmom', 'd_MM', 1.08, 0.561, 0.456]
['q_O', 'magmom', 'adjacent_site_oxidation_state', 0.84, 0.55748, 0.434]
['q_M', 'd_MM', 'en_pauling', 1.23, 0.55607, 0.498]
['bandgap', 'd_MM', 'en_pauling', 0.58, 0.55529, 0.506]
['q_M', 'bulk_metal_oxidation_state', 'en_pauling', 1.15, 0.55522, 0.471]
['d_MM', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.95, 0.55354, 0.481]
['q_O', 'adjacent_site_oxidation_state', '5th', 0.15, 0.55136, 0.449]
['bandgap', 'n_d_el_adjacent', '5th', 0.1, 0.55089, 0.453]
['magmom', 'd_MO', '5th', 0.72, 0.54966, 0.459]
['magmom', 'd_MM', '5th', 1.01, 0.54942, 0.444]
['q_M', 'en_pauling', '1st', 0.82, 0.54896, 0.485]
['q_O', 'magmom', 'd_MO', 0.98, 0.54748, 0.468]
['magmom', 'd_MM', 'd_MO', 2.38, 0.54676, 0.467]
['q_M', 'en_pauling', '5th', 0.2, 0.54579, 0.459]
['bandgap', 'magmom', 'd_MO', 1.09, 0.54359, 0.475]
['bandgap', 'magmom', 'd_MM', 1.53, 0.5429, 0.463]
['magmom', 'd_MM', 'active_site_oxidation_state', 2.03, 0.54262, 0.451]
['q_O', 'bandgap', 'adjacent_site_oxidation_state', 0.42, 0.54209, 0.463]
['q_M', 'magmom', 'bulk_metal_oxidation_state', 1.24, 0.5391, 0.448]
['q_O', 'd_MO', 'bulk_metal_oxidation_state', 0.29, 0.53625, 0.516]
['q_O', 'bandgap', 'magmom', 0.44, 0.53578, 0.473]
['n_d_el_adjacent', 'en_pauling', '5th', 0.6, 0.53526, 0.47]
['bandgap', 'en_pauling', '5th', 0.19, 0.52986, 0.449]
['bandgap', 'd_MM', 'adjacent_site_oxidation_state', 1.22, 0.5272, 0.5]
['Z_val_bulk', 'en_pauling', '5th', 0.34, 0.52679, 0.477]
['q_O', 'active_site_oxidation_state', '5th', 0.34, 0.52664, 0.482]
['q_M', 'd_MM', 'adjacent_site_oxidation_state', 2.23, 0.52507, 0.503]
['d_MM', 'bulk_metal_oxidation_state', '5th', 0.27, 0.52349, 0.468]
['d_MM', 'active_site_oxidation_state', 'bulk_metal_oxidation_state', 0.83, 0.52198, 0.495]
['n_d_el_active', 'en_pauling', '5th', 0.65, 0.52108, 0.482]
['q_O', 'bulk_metal_oxidation_state', '5th', 0.06, 0.51869, 0.483]
['q_M', 'd_MO', 'bulk_metal_oxidation_state', 0.98, 0.51649, 0.522]
['magmom', 'n_d_el_adjacent', '5th', 0.04, 0.51615, 0.432]
['d_MO', 'active_site_oxidation_state', '5th', 0.95, 0.51381, 0.488]
['d_MM', 'd_MO', 'bulk_metal_oxidation_state', 1.01, 0.51311, 0.512]
['q_O', 'd_MM', 'bulk_metal_oxidation_state', 0.33, 0.51225, 0.527]
['bandgap', 'd_MO', 'bulk_metal_oxidation_state', 0.16, 0.51216, 0.517]
['q_M', 'q_O', '5th', 0.22, 0.51172, 0.487]
['q_M', 'bandgap', 'd_MO', 1.16, 0.50985, 0.527]
['q_M', 'd_MO', 'active_site_oxidation_state', 2.4, 0.50692, 0.525]
['q_M', 'q_O', 'd_MO', 1.18, 0.50631, 0.527]
['q_M', 'd_MM', 'd_MO', 2.37, 0.50614, 0.526]
['bandgap', 'en_pauling', '1st', 0.64, 0.5057, 0.485]
['magmom', 'en_pauling', '5th', 0.27, 0.50538, 0.483]
['q_O', 'bandgap', '5th', 0.19, 0.50461, 0.489]
['q_O', 'd_MM', '5th', 0.1, 0.50438, 0.491]
['q_O', 'magmom', '5th', 0.11, 0.50413, 0.471]
['bandgap', 'd_MO', '5th', 0.25, 0.50152, 0.489]
['bandgap', 'd_MM', '5th', 0.41, 0.50126, 0.488]
['Z_val_bulk', 'magmom', '5th', 0.06, 0.49864, 0.452]
['q_O', 'd_MO', '5th', 0.28, 0.49826, 0.488]
['Z_val_bulk', 'bandgap', '1st', 0.22, 0.49805, 0.462]
['d_MM', 'd_MO', '5th', 0.82, 0.49804, 0.494]
['d_MM', 'active_site_oxidation_state', '5th', 0.65, 0.49632, 0.489]
['q_M', 'bulk_metal_oxidation_state', '5th', 0.25, 0.49509, 0.493]
['q_M', 'd_MM', 'active_site_oxidation_state', 2.19, 0.49431, 0.531]
['bandgap', 'n_d_el_active', '1st', 0.63, 0.49412, 0.459]
['q_M', 'adjacent_site_oxidation_state', 'en_pauling', 0.84, 0.49335, 0.514]
['bandgap', 'n_d_el_adjacent', '1st', 0.64, 0.49277, 0.469]
['q_M', 'q_O', 'd_MM', 1.09, 0.49002, 0.535]
['q_M', 'bandgap', 'd_MM', 1.4, 0.48816, 0.541]
['q_O', 'active_site_oxidation_state', 'adjacent_site_oxidation_state', 1.18, 0.48803, 0.476]
['q_M', 'q_O', 'adjacent_site_oxidation_state', 0.97, 0.48803, 0.489]
['bandgap', 'adjacent_site_oxidation_state', 'en_pauling', 0.32, 0.48643, 0.524]
['q_O', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.16, 0.4845, 0.488]
['n_d_el_adjacent', 'en_pauling', '1st', 1.77, 0.48386, 0.499]
['n_d_el_active', 'en_pauling', '1st', 1.81, 0.48346, 0.505]
['magmom', 'en_pauling', '1st', 0.92, 0.48301, 0.504]
['Z_val_bulk', 'en_pauling', '1st', 1.03, 0.48298, 0.503]
['q_M', 'd_MM', 'bulk_metal_oxidation_state', 1.3, 0.48277, 0.54]
['magmom', 'n_d_el_active', '5th', 0.06, 0.48268, 0.458]
['q_M', 'magmom', '1st', 1.01, 0.48117, 0.511]
['q_O', 'bandgap', 'd_MM', 0.42, 0.48097, 0.521]
['q_O', 'bandgap', 'bulk_metal_oxidation_state', 0.14, 0.48042, 0.526]
['q_O', 'd_MO', 'active_site_oxidation_state', 1.44, 0.479, 0.528]
['q_M', 'magmom', 'en_pauling', 1.19, 0.47821, 0.526]
['q_O', 'bandgap', 'active_site_oxidation_state', 0.47, 0.47704, 0.535]
['q_O', 'd_MM', 'active_site_oxidation_state', 0.95, 0.47283, 0.534]
['q_M', 'q_O', 'bandgap', 0.53, 0.47221, 0.531]
['bandgap', 'n_d_el_adjacent', 'en_pauling', 0.69, 0.47191, 0.469]
['q_M', 'bandgap', '1st', 0.38, 0.47072, 0.491]
['q_O', 'bandgap', 'd_MO', 0.45, 0.47024, 0.516]
['q_M', 'bandgap', 'en_pauling', 0.54, 0.46929, 0.501]
['Z_val_bulk', 'bandgap', 'en_pauling', 0.46, 0.46848, 0.468]
['n_d_el_active', 'n_d_el_adjacent', '5th', 0.96, 0.46809, 0.517]
['Z_val_bulk', 'n_d_el_adjacent', '5th', 0.59, 0.46803, 0.516]
['magmom', 'n_d_el_adjacent', '1st', 0.8, 0.46562, 0.491]
['Z_val_bulk', 'n_d_el_active', '5th', 0.6, 0.46536, 0.506]
['bandgap', 'magmom', '1st', 0.44, 0.46486, 0.496]
['q_M', 'q_O', 'bulk_metal_oxidation_state', 0.43, 0.46179, 0.504]
['bandgap', 'n_d_el_active', 'en_pauling', 0.74, 0.46129, 0.476]
['Z_val_bulk', 'magmom', '1st', 0.33, 0.46126, 0.489]
['magmom', 'n_d_el_active', '1st', 0.8, 0.45734, 0.493]
['bandgap', 'd_MM', 'bulk_metal_oxidation_state', 0.54, 0.45647, 0.547]
['n_d_el_active', 'n_d_el_adjacent', '1st', 2.22, 0.45501, 0.508]
['Z_val_bulk', 'n_d_el_active', '1st', 1.37, 0.45471, 0.503]
['bandgap', 'd_MO', 'active_site_oxidation_state', 1.12, 0.45421, 0.536]
['bandgap', 'd_MM', 'd_MO', 1.17, 0.45342, 0.538]
['n_d_el_active', 'n_d_el_adjacent', 'en_pauling', 2.2, 0.45292, 0.512]
['Z_val_bulk', 'n_d_el_adjacent', '1st', 1.38, 0.45243, 0.506]
['q_M', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.87, 0.45129, 0.508]
['Z_val_bulk', 'n_d_el_adjacent', 'en_pauling', 1.49, 0.45116, 0.498]
['q_O', 'active_site_oxidation_state', 'bulk_metal_oxidation_state', 0.34, 0.45036, 0.536]
['d_MM', 'd_MO', 'active_site_oxidation_state', 2.25, 0.45033, 0.536]
['q_M', 'q_O', 'active_site_oxidation_state', 1.23, 0.44758, 0.538]
['bandgap', 'd_MM', 'active_site_oxidation_state', 0.97, 0.44672, 0.541]
['bandgap', 'magmom', 'en_pauling', 0.63, 0.44349, 0.508]
['q_O', 'd_MM', 'd_MO', 1.07, 0.44202, 0.525]
['q_M', 'active_site_oxidation_state', '5th', 0.8, 0.44076, 0.514]
['q_M', 'bandgap', 'bulk_metal_oxidation_state', 0.51, 0.44002, 0.556]
['Z_val_bulk', 'bandgap', 'n_d_el_adjacent', 0.62, 0.43981, 0.45]
['Z_val_bulk', 'bandgap', 'magmom', 0.35, 0.43917, 0.453]
['Z_val_bulk', 'bandgap', 'n_d_el_active', 0.62, 0.43903, 0.45]
['bandgap', 'n_d_el_active', 'n_d_el_adjacent', 0.96, 0.43355, 0.463]
['magmom', 'n_d_el_adjacent', 'en_pauling', 0.86, 0.43348, 0.517]
['bandgap', 'magmom', 'n_d_el_active', 0.33, 0.43169, 0.461]
['Z_val_bulk', 'n_d_el_active', 'en_pauling', 1.54, 0.42987, 0.523]
['bandgap', 'magmom', 'n_d_el_adjacent', 0.31, 0.4283, 0.471]
['Z_val_bulk', 'magmom', 'en_pauling', 0.58, 0.42519, 0.531]
['magmom', 'n_d_el_active', 'en_pauling', 0.92, 0.42066, 0.538]
['q_M', 'magmom', 'active_site_oxidation_state', 2.0, 0.41362, 0.489]
['q_M', 'active_site_oxidation_state', 'bulk_metal_oxidation_state', 0.97, 0.40138, 0.554]
['q_M', 'bandgap', 'active_site_oxidation_state', 1.11, 0.3987, 0.543]
['q_M', 'magmom', 'adjacent_site_oxidation_state', 2.07, 0.38769, 0.538]
['magmom', 'n_d_el_active', 'n_d_el_adjacent', 1.01, 0.3809, 0.489]
['Z_val_bulk', 'magmom', 'n_d_el_adjacent', 0.61, 0.37893, 0.49]
['q_M', 'adjacent_site_oxidation_state', '5th', 0.69, 0.36596, 0.569]
['Z_val_bulk', 'n_d_el_active', 'n_d_el_adjacent', 2.11, 0.36485, 0.527]
['Z_val_bulk', 'magmom', 'n_d_el_active', 0.63, 0.36406, 0.502]
['q_M', 'active_site_oxidation_state', 'adjacent_site_oxidation_state', 2.16, 0.34742, 0.555]
['bandgap', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.24, 0.33731, 0.573]
['adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', '5th', 0.03, 0.31559, 0.592]
['bandgap', 'bulk_metal_oxidation_state', '5th', 0.13, 0.29593, 0.575]
['bandgap', 'active_site_oxidation_state', '5th', 0.22, 0.29087, 0.554]
['magmom', 'bulk_metal_oxidation_state', '5th', 0.29, 0.27723, 0.592]
['active_site_oxidation_state', 'bulk_metal_oxidation_state', '5th', 0.04, 0.27679, 0.59]
['magmom', 'active_site_oxidation_state', '5th', 0.54, 0.26749, 0.595]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', '5th', 0.79, 0.26719, 0.588]
['bandgap', 'active_site_oxidation_state', 'adjacent_site_oxidation_state', 1.06, 0.25595, 0.55]
['q_M', 'bandgap', 'adjacent_site_oxidation_state', 1.15, 0.24933, 0.644]
['active_site_oxidation_state', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.76, 0.24706, 0.583]
['magmom', 'adjacent_site_oxidation_state', 'bulk_metal_oxidation_state', 0.89, 0.2468, 0.581]
['bandgap', 'active_site_oxidation_state', 'bulk_metal_oxidation_state', 0.12, 0.24472, 0.553]
['bandgap', 'magmom', 'bulk_metal_oxidation_state', 0.57, 0.24034, 0.572]
['bandgap', 'magmom', 'active_site_oxidation_state', 0.87, 0.23712, 0.551]
['magmom', 'adjacent_site_oxidation_state', '5th', 0.68, 0.21457, 0.617]
['bandgap', 'adjacent_site_oxidation_state', '5th', 0.33, 0.21362, 0.609]
['magmom', 'active_site_oxidation_state', 'bulk_metal_oxidation_state', 0.74, 0.20457, 0.582]
['magmom', 'active_site_oxidation_state', 'adjacent_site_oxidation_state', 1.88, 0.18995, 0.579]
['q_M', 'magmom', '5th', 0.82, 0.18677, 0.589]
['q_M', 'bandgap', '5th', 0.39, 0.1816, 0.594]
['bandgap', 'magmom', '5th', 0.41, 0.16277, 0.626]
['bandgap', 'magmom', 'adjacent_site_oxidation_state', 1.15, 0.12782, 0.609]
['q_M', 'bandgap', 'magmom', 1.34, 0.02856, 0.644]
